,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,score
738,N00001379,B,,,,,B,D,,D,,D,B,A,B,A,C,B,D,A,C,A,A,C,D,,62
739,N00001380,B,A,D,D,C,,D,A,C,,A,B,A,B,A,C,B,A,A,C,A,A,B,D,D,82
740,N00001381,,A,D,D,C,B,D,A,,,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,88
741,N00001382,B,A,D,D,C,B,D,A,C,C,,B,A,A,A,,B,D,A,D,A,A,B,D,D,82
742,N00001383,B,A,D,D,A,,D,A,C,C,D,B,A,B,A,A,B,D,A,C,A,A,B,,D,82
743,N00001384,B,A,A,D,C,B,D,A,C,C,D,B,C,B,A,D,B,,A,C,A,,B,D,D,77
744,N00001385,B,A,B,D,C,B,D,,C,C,D,B,A,B,A,,,D,A,C,A,,B,D,D,79
745,N00001386,B,A,D,D,C,B,,,,,D,B,A,B,D,C,B,D,A,,A,A,B,D,A,70
746,N00001387,B,A,D,D,C,B,,A,C,C,D,B,A,A,A,,B,C,C,C,A,A,B,,D,73
747,N00001388,B,A,D,D,C,B,D,A,C,C,D,B,A,D,A,C,D,D,A,C,C,C,B,D,D,80
748,N00001389,B,A,C,A,C,B,D,C,D,C,D,,B,B,A,C,B,D,A,,A,A,B,D,B,62
749,N00001390,B,A,D,,C,B,D,,C,,D,B,A,B,A,C,B,C,,C,A,A,B,D,D,79
750,N00001391,,A,D,D,C,B,D,A,C,D,D,B,A,B,A,C,B,D,C,C,D,A,B,D,D,81
751,N00001392,B,A,,D,C,B,D,A,,C,A,B,A,B,A,,B,D,A,C,A,,A,D,D,74
752,N00001393,,B,D,D,C,B,D,B,C,B,D,B,A,A,A,C,B,D,A,C,C,D,C,D,D,61
753,N00001394,B,A,,D,C,,D,A,C,,D,,A,C,A,C,B,D,A,C,A,A,C,D,D,74
754,N00001395,B,A,D,D,C,B,D,C,,C,D,B,A,B,A,C,B,D,,C,A,,B,D,D,83
755,N00001396,B,A,B,D,C,B,D,,C,C,D,B,A,B,,C,B,A,D,B,A,A,B,D,D,72
756,N00001397,B,A,D,D,C,B,B,A,C,C,D,B,A,B,A,C,D,A,A,D,,A,B,,D,72
757,N00001398,B,A,D,D,C,B,,A,C,C,D,B,D,B,A,C,B,D,A,C,A,A,B,D,A,86
758,N00001399,B,B,D,D,,B,D,A,C,C,C,B,A,B,A,A,B,D,A,C,A,D,B,D,D,76
759,N00001400,,D,D,D,C,B,D,A,D,,D,B,,B,D,C,B,D,A,B,,A,B,D,D,64
760,N00001401,B,A,D,D,C,,D,,D,C,,B,A,B,A,C,B,D,A,,,A,B,D,D,75
761,N00001402,B,B,D,D,D,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,C,A,B,D,D,85
762,N00001403,C,C,D,D,C,B,D,A,B,C,,,A,B,A,C,B,D,,C,A,A,,D,D,69
763,N00001404,B,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,B,,A,C,A,,B,D,D,88
764,N00001405,B,A,,D,C,B,A,A,C,,D,B,D,B,A,C,B,D,A,C,A,A,B,D,,78
765,N00001406,B,A,D,D,C,B,A,B,C,C,D,B,A,B,A,C,B,D,,A,A,,B,D,D,77
766,N00001407,B,A,D,,,B,D,A,C,D,D,B,,B,A,C,B,D,A,C,A,A,C,D,D,78
767,N00001408,B,,D,D,,B,D,A,C,C,D,B,A,B,,C,D,D,A,C,A,A,B,D,D,83
768,N00001409,B,A,,D,C,B,D,,C,C,D,,A,B,A,C,C,D,A,,A,A,B,D,D,79
769,N00001410,B,D,C,D,C,B,D,A,,C,D,B,,B,A,C,B,D,A,C,A,A,D,D,D,77
770,N00001411,B,A,D,B,C,B,,A,C,C,C,B,A,B,A,C,B,,A,C,A,,,D,D,74
771,N00001412,,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,C,,C,A,B,B,D,D,82
772,N00001413,B,A,D,D,C,,D,A,C,C,D,A,A,D,A,,B,D,,C,D,A,B,D,D,73
773,N00001414,,A,D,D,,B,D,A,C,C,D,,A,B,A,C,B,D,B,C,B,A,,D,D,74
774,N00001415,B,A,D,D,C,B,,A,C,C,D,B,A,B,A,C,C,D,A,C,A,A,B,C,D,86
775,N00001416,B,,C,,,D,,A,C,C,D,C,C,B,A,C,,D,A,C,A,A,B,D,C,55
776,N00001417,B,,D,D,C,B,D,A,C,C,D,B,,B,A,C,B,D,A,C,A,A,B,D,D,92
777,N00001418,B,A,D,,C,B,D,B,C,,D,B,A,D,A,C,B,D,A,C,A,A,B,D,D,82
778,N00001419,B,A,D,D,C,B,D,A,C,B,D,B,A,B,A,C,B,D,,C,A,A,B,D,,87
779,N00001420,B,,A,D,C,B,D,A,C,C,D,B,A,B,,C,B,D,A,C,B,A,B,D,D,82
780,N00001421,B,A,D,D,C,B,D,A,,C,,D,A,,C,C,A,D,B,C,A,A,B,C,D,63
781,N00001422,B,A,,D,B,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,,B,D,D,87
782,N00001423,B,,,D,C,B,D,,C,C,D,B,B,B,A,C,B,D,A,C,A,C,B,D,C,73
783,N00001424,B,A,D,D,,B,B,,D,C,D,B,A,,D,C,A,D,A,C,,A,B,D,D,64
784,N00001425,B,A,D,D,C,B,D,,C,D,,B,A,B,D,C,,D,,B,,A,B,D,D,65
785,N00001426,B,A,A,D,C,B,D,A,C,,D,D,A,A,A,C,B,D,A,C,A,A,B,D,D,81
786,N00001427,B,,,D,C,B,D,B,C,C,D,B,,B,A,C,B,,C,C,A,A,,D,D,70
787,N00001428,B,A,D,D,C,B,D,C,C,C,D,B,A,B,A,C,B,D,A,C,,A,B,D,D,91
788,N00001429,B,A,C,D,C,B,D,A,C,C,D,B,,B,C,C,B,D,A,,,A,,D,D,74
789,N00001430,,D,D,D,C,B,D,B,D,,D,B,A,B,A,C,B,D,A,D,A,A,C,D,,63
790,N00001431,B,A,D,D,C,B,D,A,C,C,D,B,A,D,A,C,C,,A,,A,A,B,D,D,82
791,N00001432,,A,D,D,C,B,D,A,C,C,,B,B,B,A,C,B,B,A,,A,A,B,B,B,68
792,N00001433,B,B,D,C,,B,D,A,,C,D,B,A,B,A,,B,D,A,C,A,A,,D,,70
793,N00001434,B,C,D,D,C,B,D,B,C,C,D,B,A,B,,C,B,C,,C,A,C,B,D,D,72
794,N00001435,,A,C,D,C,B,D,A,C,C,D,,A,B,A,C,B,D,B,C,A,,B,D,D,78
795,N00001436,B,A,D,,C,B,D,A,C,C,,B,A,B,D,C,B,D,A,C,A,A,B,D,,83
796,N00001437,B,A,D,D,,,D,A,C,C,D,B,A,B,A,,B,D,A,,A,A,B,D,D,84
797,N00001438,,A,D,D,C,B,D,A,A,C,D,B,,B,A,C,,D,A,C,,A,C,A,D,69
798,N00001439,B,C,D,,,B,D,A,C,C,D,,,B,C,C,B,,A,C,A,A,B,C,D,65
799,N00001440,B,A,D,D,D,B,A,A,C,C,D,B,A,B,A,C,B,,A,,A,A,B,D,C,77
800,N00001441,D,A,D,,,B,D,A,C,D,D,A,A,B,,C,B,D,D,C,A,B,B,D,D,63
801,N00001442,B,A,D,D,A,,D,B,,C,D,B,,,A,C,B,A,A,C,D,A,B,A,D,59
802,N00001443,,A,,A,C,,D,A,C,C,D,C,A,,A,C,B,D,A,C,A,A,B,D,A,69
803,N00001444,B,A,D,D,C,B,D,A,C,C,A,B,A,B,A,C,B,,A,C,A,A,B,,D,87
804,N00001445,B,,D,D,C,B,D,A,C,C,D,B,A,B,A,C,,D,C,C,A,A,B,D,D,87
805,N00001446,,A,D,D,C,B,D,A,C,,D,C,A,B,A,,B,D,A,B,A,A,B,D,D,78
806,N00001447,A,A,D,D,C,B,D,A,C,A,D,B,A,B,A,C,D,D,B,C,A,,B,,D,72
807,N00001448,B,A,,D,C,B,D,A,C,,D,B,A,B,,C,B,D,,C,A,,B,D,C,75
808,N00001449,C,,D,D,C,,C,,D,C,D,B,C,,A,B,B,D,A,C,A,A,B,D,A,54
809,N00001450,B,A,D,D,C,B,D,C,B,,,B,A,B,,C,B,D,A,,A,A,B,,D,70
810,N00001451,B,,D,D,C,B,D,A,C,A,D,C,A,B,D,C,B,D,A,C,A,A,B,D,D,81
811,N00001452,B,A,D,,C,B,D,A,C,,D,B,A,B,A,C,D,D,,C,A,A,B,B,D,78
812,N00001453,B,A,D,D,C,B,B,A,C,C,C,D,A,B,A,C,B,D,A,,A,C,,D,D,72
813,N00001454,B,A,D,A,D,B,,A,C,B,,,A,B,C,C,B,D,,C,A,,,,D,52
814,N00001455,B,A,D,A,C,,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,,B,82
815,N00001456,B,A,D,D,C,B,D,A,C,C,D,D,A,B,,C,C,B,A,C,A,D,A,D,D,71
816,N00001457,B,A,,D,C,B,A,A,C,C,D,B,A,B,,C,B,D,A,C,A,A,B,D,D,87
817,N00001458,C,A,D,D,C,D,D,B,C,C,A,B,C,B,A,C,D,,A,A,C,A,B,D,D,56
818,N00001459,B,,C,D,C,B,D,A,C,C,D,A,A,B,A,C,A,D,B,D,A,A,B,D,D,71
819,N00001460,A,A,D,D,C,B,D,,C,C,D,B,A,B,,C,D,D,A,C,A,A,B,D,D,82
820,N00001461,B,,D,D,C,B,D,A,D,C,D,B,A,B,A,C,B,D,A,,A,A,B,D,D,87
821,N00001462,,A,,,C,B,D,A,C,D,D,B,A,B,A,C,B,D,A,C,A,A,B,D,,79
822,N00001463,B,A,D,C,B,B,,A,C,C,D,B,,B,A,D,B,,A,C,A,B,B,D,D,68
823,N00001464,B,A,D,D,C,B,D,A,D,C,,B,A,B,A,C,B,,B,C,A,,B,D,D,78
824,N00001465,B,A,B,D,B,B,D,A,C,C,D,B,A,A,A,C,,D,A,,A,A,B,D,D,77
825,N00001466,B,A,D,D,,B,D,A,C,C,D,C,A,B,A,C,B,D,A,C,,A,B,D,,83
826,N00001467,B,A,D,D,C,B,D,A,C,C,D,D,A,B,A,C,B,D,A,C,A,A,B,D,D,95
827,N00001468,B,A,,D,C,B,D,A,C,C,,D,A,,B,C,B,D,A,B,A,,B,C,B,59
828,N00001469,B,A,D,A,C,B,B,A,C,C,D,B,A,B,A,C,A,C,A,C,A,A,,D,D,76
829,N00001470,B,A,D,D,C,,D,A,D,C,D,B,A,B,A,C,B,A,,C,D,A,B,D,D,77
830,N00001471,B,B,B,D,C,B,D,A,C,C,D,B,A,B,B,C,D,A,A,C,A,A,B,D,D,75
831,N00001472,B,A,D,D,C,B,B,A,C,C,D,B,A,,A,C,B,D,A,C,,A,B,D,D,87
832,N00001473,B,,D,D,C,B,,A,C,C,D,A,D,A,A,,B,D,A,C,A,A,,D,D,69
833,N00001474,D,A,D,C,C,C,B,D,C,C,D,B,A,A,A,C,B,C,D,C,,A,B,D,D,56
834,N00001475,B,A,D,D,C,B,,A,,C,D,B,A,B,A,C,B,,A,C,A,,,D,D,80
835,N00001476,B,A,D,,C,B,D,A,C,,D,B,A,B,A,C,B,D,A,,A,A,B,D,D,88
836,N00001477,B,A,D,D,C,B,B,A,B,C,D,B,D,B,A,C,B,D,D,D,A,,B,D,D,71
837,N00001478,,A,A,B,,B,D,A,,C,A,B,A,B,A,C,B,D,A,C,A,A,B,D,D,73
838,N00001479,B,A,D,D,C,B,C,A,C,C,D,B,A,B,A,C,D,D,A,C,A,A,D,D,D,85
839,N00001480,B,A,D,D,B,B,D,A,C,C,D,B,A,B,A,D,B,D,A,A,A,A,,D,D,81
840,N00001481,B,A,D,D,C,B,,A,C,C,B,B,A,B,A,C,B,D,A,C,C,A,,D,D,82
841,N00001482,B,,D,D,C,D,D,A,C,C,D,C,A,B,A,C,B,D,A,C,A,A,A,D,D,81
842,N00001483,C,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,,A,C,A,A,B,,D,87
843,N00001484,B,A,D,D,A,,D,A,C,B,A,B,A,B,A,C,B,C,A,C,A,A,B,D,D,76
844,N00001485,B,,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,,92
845,N00001486,B,A,,,D,B,D,A,C,,,B,A,B,D,C,B,D,A,C,A,A,B,D,D,74
846,N00001487,B,A,D,D,B,B,C,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,C,85
847,N00001488,B,A,D,D,C,B,D,A,C,C,D,B,C,B,A,C,B,D,A,C,C,A,B,D,D,90
848,N00001489,,A,D,D,C,B,D,A,C,C,D,,,B,A,C,B,D,A,D,A,C,B,D,D,78
849,N00001490,B,A,,D,C,C,C,A,C,C,A,B,A,B,,C,B,D,A,,,A,B,D,D,69
850,N00001491,D,A,B,D,,B,D,A,C,C,,D,A,B,A,C,B,D,,C,A,A,B,D,D,73
851,N00001492,B,A,D,D,A,B,D,C,,C,C,A,,B,A,C,B,D,C,A,A,D,B,D,B,52
852,N00001493,B,A,D,D,C,B,D,C,C,C,C,B,A,B,A,C,B,D,C,C,A,C,B,D,D,80
853,N00001494,B,A,D,D,A,,A,A,C,C,A,C,A,C,A,,B,D,A,C,A,A,B,D,D,67
854,N00001495,B,A,D,D,C,,D,A,C,C,D,B,A,,A,C,B,D,A,D,,A,B,D,D,83
855,N00001496,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,,,,88
856,N00001497,B,A,B,D,C,A,D,A,C,C,D,D,,B,A,C,B,D,D,,A,A,D,A,D,62
857,N00001498,B,A,D,D,C,B,D,A,C,C,D,D,A,C,A,C,B,D,A,C,A,A,A,D,D,85
858,N00001499,B,A,D,D,C,B,D,A,C,,C,,D,B,A,C,B,B,B,,A,,B,D,D,64
859,N00001500,B,A,,D,B,C,D,A,C,C,D,,A,B,B,C,B,D,A,C,A,A,B,D,D,77
860,N00001501,,A,A,D,C,B,,,C,,C,B,A,B,C,C,,A,C,C,A,A,B,D,D,55
861,N00001502,B,A,D,,C,B,D,A,C,C,D,C,A,B,A,C,B,D,A,C,A,A,B,D,B,86
862,N00001503,B,A,D,D,D,B,D,A,,C,,B,A,B,A,C,B,D,A,C,A,A,,D,A,78
863,N00001504,A,A,D,D,C,B,B,A,C,C,D,,A,B,D,,B,,A,C,A,A,B,C,D,68
864,N00001505,B,B,D,D,C,B,D,A,C,C,,B,,,C,B,B,D,A,C,A,A,,D,D,69
865,N00001506,B,A,D,C,C,B,D,A,B,C,A,A,A,B,D,C,B,,A,C,D,A,B,D,D,66
866,N00001507,B,A,D,D,C,,D,A,C,C,D,B,A,B,B,C,B,A,A,C,A,A,B,D,D,86
867,N00001508,B,A,D,,C,B,D,A,C,C,D,B,A,,,C,B,C,D,C,C,A,A,D,D,68
868,N00001509,B,A,A,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,A,D,D,90
869,N00001510,B,A,D,D,C,B,D,A,C,C,,D,A,B,A,C,B,D,C,C,D,A,,D,D,77
870,N00001511,B,,D,D,C,B,D,A,C,A,D,B,A,B,A,C,B,D,A,C,,A,B,D,D,87
871,N00001512,B,A,D,D,C,D,D,A,C,,C,B,A,B,A,B,B,D,,C,D,A,B,D,D,72
872,N00001513,B,A,D,A,C,B,D,C,C,C,D,B,A,B,,D,B,D,C,C,A,,B,D,D,72
873,N00001514,C,A,D,D,C,B,D,D,C,C,B,B,A,B,A,,C,D,A,C,A,A,B,,,68
874,N00001515,B,A,D,D,C,B,D,A,C,C,D,B,B,B,A,C,D,D,A,C,,A,B,D,D,86
875,N00001516,B,A,C,D,C,B,,A,,A,D,B,A,B,D,C,B,,A,C,A,A,B,,D,69
876,N00001517,B,,D,D,C,D,C,,A,C,D,B,A,B,A,,B,D,A,B,A,A,B,D,D,68
877,N00001518,,A,D,D,,B,D,A,C,C,B,B,A,,B,C,,D,A,D,A,B,B,D,D,64
878,N00001519,B,A,D,,C,,D,A,,C,D,D,,B,A,C,,D,A,C,A,A,B,D,D,75
879,N00001520,B,D,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,,C,A,A,C,D,D,86
880,N00001521,B,A,D,D,C,C,D,A,C,C,D,B,A,B,A,C,B,B,A,C,A,A,B,D,D,90
881,N00001522,,A,D,D,A,B,D,A,C,B,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,86
882,N00001523,B,A,D,D,C,B,,,C,C,,B,A,A,A,C,B,D,A,C,A,,B,D,B,74
883,N00001524,A,A,D,D,C,B,A,,C,,D,C,A,B,D,,B,D,A,C,A,A,A,A,D,58
884,N00001525,,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,D,B,D,D,91
885,N00001526,B,A,B,D,C,B,D,A,C,C,D,B,A,B,D,C,D,D,A,C,D,,B,D,,72
886,N00001527,B,A,,D,C,,D,A,C,C,D,B,B,B,A,C,B,D,A,B,,A,B,D,D,78
887,N00001528,B,A,,D,C,B,D,A,C,C,D,C,A,B,A,D,B,D,A,C,B,,B,,D,73
888,N00001529,B,A,C,,B,B,D,A,B,C,D,B,,B,C,C,B,D,A,C,A,A,B,D,A,67
889,N00001530,B,C,D,D,A,,D,B,C,B,D,B,A,B,A,C,B,D,A,,A,A,B,D,,68
890,N00001531,B,A,D,,C,B,D,A,C,C,,B,,B,A,C,B,D,A,,A,A,B,D,,80
891,N00001532,B,A,D,D,C,B,D,A,C,B,,B,C,A,A,C,B,D,A,C,A,A,B,A,D,76
892,N00001533,B,A,,A,C,B,D,A,C,C,D,B,A,A,A,C,B,D,A,C,A,,,D,D,78
893,N00001534,B,A,D,D,C,B,D,C,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,,D,91
894,N00001535,B,A,A,D,C,A,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,90
895,N00001536,B,A,D,D,C,B,,A,C,C,D,B,A,B,A,C,B,D,,A,D,A,B,D,A,77
896,N00001537,B,A,C,D,D,B,D,A,D,C,C,C,A,B,A,C,B,D,A,C,A,A,B,D,D,75
897,N00001538,B,A,D,D,C,B,D,A,C,C,,B,A,B,A,C,B,D,,B,A,A,B,D,D,87
898,N00001539,,C,D,D,C,B,D,A,C,C,D,C,A,B,,C,D,D,A,C,A,A,B,,D,73
899,N00001540,B,A,D,,B,D,D,A,C,C,D,B,,B,A,,B,D,,C,A,A,B,D,D,74
900,N00001541,B,A,D,,A,,D,A,C,C,D,B,A,B,,C,C,B,A,C,A,A,C,,D,64
901,N00001542,D,A,B,D,C,B,D,A,C,C,B,B,A,B,A,C,B,D,A,C,A,A,D,D,D,80
902,N00001543,B,A,D,D,C,B,A,A,C,C,D,B,A,B,A,C,C,D,A,C,A,A,,D,D,86
903,N00001544,B,A,D,D,C,,D,A,C,C,D,B,A,,A,B,B,D,A,C,A,A,B,D,D,87
904,N00001545,B,A,D,D,C,B,A,A,C,,D,B,A,C,,B,B,D,A,C,A,A,B,D,D,77
905,N00001546,B,A,D,D,C,B,,A,D,C,D,B,D,B,A,C,,D,A,B,A,D,B,D,D,72
906,N00001547,B,A,D,D,C,B,D,A,C,D,D,,D,B,A,C,B,D,A,,A,B,,D,D,73
907,N00001548,B,A,D,D,C,B,D,A,C,,D,B,,B,A,C,,D,A,C,A,A,B,D,D,88
908,N00001549,,A,D,D,B,D,D,A,C,,D,B,A,B,A,C,B,D,A,C,,A,,D,D,74
909,N00001550,B,A,D,D,A,A,B,A,,C,D,B,A,B,A,C,B,A,A,C,A,A,B,,D,72
910,N00001551,B,A,D,A,C,B,,C,C,C,D,,A,B,A,C,B,D,A,C,A,,B,D,D,78
911,N00001552,B,A,D,D,C,B,D,A,C,,,B,A,C,,D,B,D,A,C,A,A,B,D,D,78
912,N00001553,B,A,A,D,C,B,D,A,C,C,D,B,A,B,A,C,B,,A,C,A,,B,D,D,87
913,N00001554,B,A,D,D,B,D,D,A,C,,D,B,A,B,A,C,,D,A,C,A,A,,D,,74
914,N00001555,B,A,D,,D,B,D,A,C,C,D,B,A,,A,C,B,D,A,C,D,A,B,D,D,82
915,N00001556,,A,C,D,C,B,D,D,C,C,D,B,A,B,A,C,B,,C,C,A,A,B,,D,73
916,N00001557,B,A,D,D,C,B,C,,C,C,D,A,A,B,D,C,B,D,A,,B,A,B,D,D,72
917,N00001558,,A,,D,C,B,D,A,C,D,D,B,D,B,A,,B,D,A,C,A,A,A,,D,69
918,N00001559,C,A,D,D,C,D,D,A,C,C,D,,A,B,A,B,B,D,A,A,A,A,B,D,B,71
919,N00001560,B,A,D,,,B,D,A,C,C,C,D,A,B,B,C,B,D,,,A,A,B,B,D,64
920,N00001561,B,A,D,D,A,B,D,C,C,B,D,B,A,B,,D,B,D,A,C,A,A,B,D,D,76
921,N00001562,B,,C,D,C,B,D,A,C,C,D,B,A,B,B,C,,D,A,C,A,B,,D,D,73
922,N00001563,C,A,D,D,B,A,D,A,C,C,D,B,,D,A,C,B,D,A,C,A,A,B,D,D,76
923,N00001564,B,A,D,D,C,B,D,A,C,B,,B,A,B,A,,A,D,A,C,,A,,D,,70
924,N00001565,B,B,C,D,C,B,D,A,C,D,D,C,A,B,C,C,,,A,B,A,A,B,D,D,62
925,N00001566,B,A,D,D,,B,D,A,C,C,D,B,A,B,,C,B,D,D,B,A,A,B,D,D,82
926,N00001567,D,A,D,D,C,,D,A,D,C,D,B,A,B,A,C,C,D,C,C,A,A,B,D,D,76
927,N00001568,B,A,D,D,B,B,D,,C,C,A,B,A,B,A,C,B,D,A,C,A,A,B,D,D,86
928,N00001569,B,A,D,D,C,D,D,A,B,,D,B,A,B,A,D,B,D,,C,B,A,,C,B,58
929,N00001570,B,A,D,D,C,B,D,A,C,C,,B,A,B,A,C,B,D,A,C,A,A,C,D,D,91
930,N00001571,B,A,D,,,A,,A,C,C,D,A,B,B,A,A,B,D,A,C,,A,B,D,D,64
931,N00001572,,,D,A,A,B,A,A,,C,D,B,D,B,C,B,A,D,A,C,B,A,D,D,D,43
932,N00001573,B,A,D,D,C,B,A,A,C,C,D,B,B,B,A,C,,D,A,C,A,B,B,D,D,81
933,N00001574,B,B,D,D,C,B,D,A,C,A,C,,D,,A,C,B,D,A,,,A,B,D,D,64
934,N00001575,B,,,D,C,B,,A,C,C,D,B,A,A,A,C,B,,B,C,C,A,B,D,D,69
935,N00001576,B,,,D,,B,D,A,C,,,B,A,B,A,C,B,B,A,C,A,,B,D,D,71
936,N00001577,B,,D,D,D,B,,A,C,,A,B,A,A,A,C,B,D,A,C,A,A,B,D,,69
937,N00001578,D,A,D,D,C,B,C,,C,C,D,B,A,B,A,C,C,D,A,C,A,A,B,D,,77
938,N00001579,B,,B,D,,D,D,A,C,A,D,,A,B,A,C,B,,A,C,A,A,C,D,D,64
939,N00001580,B,A,D,D,C,B,D,A,C,C,C,B,A,,A,C,B,D,A,C,A,A,B,D,D,91
940,N00001581,B,A,D,D,C,,D,A,,C,D,B,A,B,B,C,B,D,A,C,A,C,B,D,B,77
941,N00001582,B,A,D,D,C,B,,,B,C,,B,,B,A,C,B,D,A,C,,A,B,D,D,75
942,N00001583,B,A,D,D,C,B,D,A,C,C,,B,A,B,,C,B,D,,C,A,A,C,D,D,83
943,N00001584,B,A,D,D,C,D,D,A,C,C,D,,,B,A,C,B,A,D,C,A,A,B,D,B,72
944,N00001585,B,A,D,D,C,B,,B,C,C,,B,A,C,A,C,,D,A,C,A,A,,D,D,74
945,N00001586,B,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,,D,C,C,A,A,B,D,D,87
946,N00001587,B,A,D,C,,B,D,A,C,D,D,,A,B,A,,B,B,D,C,A,A,B,D,D,68
947,N00001588,B,A,D,D,C,B,D,A,C,A,D,B,A,B,A,C,,D,A,C,D,,B,D,D,82
948,N00001589,B,C,D,D,C,D,D,A,C,C,,B,A,B,A,C,,D,A,C,A,A,B,D,D,82
949,N00001590,B,A,,D,A,B,D,A,C,B,D,B,A,,A,C,B,D,,C,A,B,B,A,C,63
950,N00001591,B,A,D,B,B,B,D,,,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,C,77
951,N00001592,B,A,D,,,B,D,D,C,C,A,,A,B,A,C,D,D,A,C,A,D,B,D,D,68
952,N00001593,B,A,D,,C,,D,A,C,C,D,,A,B,A,B,B,D,A,C,A,A,B,,B,74
953,N00001594,B,A,D,D,,,D,,C,D,,D,,B,A,C,B,C,A,C,,A,B,D,,57
954,N00001595,A,,D,D,C,B,D,A,C,,D,B,A,B,A,C,C,D,A,C,A,A,B,,D,78
955,N00001596,C,A,A,,C,,D,A,,C,,B,A,,A,C,,D,A,C,A,A,B,D,D,66
956,N00001597,C,A,D,D,C,B,B,A,C,C,,B,A,B,A,C,B,D,A,D,,A,B,D,C,72
957,N00001598,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,,,D,92
958,N00001599,B,A,,A,C,B,D,A,C,C,D,B,A,B,A,C,B,D,,C,A,A,B,D,D,87
959,N00001600,B,A,D,D,,B,D,A,C,A,A,B,A,B,A,A,B,D,C,C,A,D,B,D,D,71
960,N00001601,B,A,D,D,C,B,C,A,C,C,D,C,A,,C,C,B,D,,,B,B,D,C,D,53
961,N00001602,B,A,D,B,C,B,D,A,B,,D,B,,B,A,C,B,D,A,C,A,A,B,D,D,82
962,N00001603,B,B,D,D,C,D,D,A,C,C,D,B,A,B,A,C,,D,A,D,C,A,B,D,D,76
963,N00001604,D,A,D,D,C,B,D,A,C,C,D,B,A,B,A,D,,,A,C,A,A,,,D,74
964,N00001605,B,A,,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,D,A,,B,D,B,82
965,N00001606,B,A,D,D,C,B,,A,C,C,D,B,A,B,A,B,B,D,A,C,A,A,B,D,D,91
966,N00001607,B,B,D,D,C,B,C,A,C,,D,C,A,B,A,C,B,D,,C,A,A,B,D,D,77
967,N00001608,B,,D,D,C,B,D,,C,C,D,B,A,B,A,,B,,A,C,,A,B,D,D,80
968,N00001609,B,A,D,D,,B,D,A,C,C,,B,A,,A,C,B,A,A,B,A,A,B,D,D,78
969,N00001610,B,A,D,D,C,B,D,B,C,C,D,B,A,B,A,,B,D,A,C,A,A,B,,D,87
970,N00001611,B,,D,D,C,B,D,,C,C,D,,A,,D,C,,D,A,,A,A,A,D,D,66
971,N00001612,B,A,D,A,A,B,D,,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,B,81
972,N00001613,,,D,D,C,B,D,A,,C,D,B,A,B,D,C,B,D,A,C,A,A,B,D,C,78
973,N00001614,B,A,B,D,C,B,D,A,C,,D,B,B,B,A,C,,D,,C,A,,,D,D,70
974,N00001615,B,A,B,D,C,B,D,A,C,C,D,B,,,A,C,B,D,A,C,A,A,B,D,,83
975,N00001616,B,A,D,D,C,B,D,A,,,D,B,A,B,A,C,B,D,A,C,D,A,B,D,D,87
976,N00001617,,A,D,D,B,,D,A,C,C,D,B,A,B,A,C,B,D,A,B,A,A,B,,B,73
977,N00001618,B,A,D,D,C,C,A,A,C,D,D,B,,B,A,C,B,D,C,C,A,A,B,D,D,76
978,N00001619,B,B,D,D,D,B,D,A,C,C,D,B,A,B,C,C,B,D,A,A,A,,A,D,A,66
979,N00001620,B,C,D,,C,B,D,A,C,B,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,86
980,N00001621,C,A,,D,C,B,D,A,C,C,,B,A,B,A,C,B,D,A,C,A,A,B,D,D,87
981,N00001622,B,A,D,D,C,B,D,,D,C,D,A,A,B,A,C,B,,,C,A,B,,C,D,64
982,N00001623,B,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,,D,A,C,A,A,B,D,D,92
983,N00001624,B,A,D,D,B,B,D,A,C,C,D,B,A,B,C,C,B,D,A,D,A,C,,B,D,71
984,N00001625,B,A,D,D,B,B,B,B,C,C,D,B,A,B,A,C,B,D,A,C,,C,C,D,D,71
